office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,2,Steve Bomgaars,D,county,Dickinson,67
State Representative,2,Write-In,D,county,Dickinson,1
State Representative,2,Under Votes,D,county,Dickinson,0
State Representative,2,Over Votes,D,county,Dickinson,0
State Representative,2,Total,D,county,Dickinson,68
State Representative,2,Steve Bomgaars,D,county,Palo Alto,738
State Representative,2,Write-In,D,county,Palo Alto,2
State Representative,2,Under Votes,D,county,Palo Alto,405
State Representative,2,Over Votes,D,county,Palo Alto,0
State Representative,2,Total,D,county,Palo Alto,1145
State Representative,2,Steve Bomgaars,D,county,Total,937
State Representative,2,Write-In,D,county,Total,5
State Representative,2,Under Votes,D,county,Total,412
State Representative,2,Over Votes,D,county,Total,0
State Representative,2,Total,D,county,Total,1354
State Representative,2,Josh Davenport,R,county,Clay,515
State Representative,2,Megan Hess,R,county,Clay,743
State Representative,2,Write-In,R,county,Clay,1
State Representative,2,Under Votes,R,county,Clay,5
State Representative,2,Over Votes,R,county,Clay,0
State Representative,2,Total,R,county,Clay,1264
State Representative,2,Josh Davenport,R,county,Dickinson,205
State Representative,2,Megan Hess,R,county,Dickinson,204
State Representative,2,Write-In,R,county,Dickinson,1
State Representative,2,Under Votes,R,county,Dickinson,9
State Representative,2,Over Votes,R,county,Dickinson,0
State Representative,2,Total,R,county,Dickinson,419
State Representative,2,Josh Davenport,R,county,Palo Alto,259
State Representative,2,Megan Hess,R,county,Palo Alto,192
State Representative,2,Write-In,R,county,Palo Alto,0
State Representative,2,Under Votes,R,county,Palo Alto,20
State Representative,2,Over Votes,R,county,Palo Alto,0
State Representative,2,Total,R,county,Palo Alto,471
State Representative,2,Josh Davenport,R,county,Total,979
State Representative,2,Megan Hess,R,county,Total,1139
State Representative,2,Write-In,R,county,Total,2
State Representative,2,Under Votes,R,county,Total,34
State Representative,2,Over Votes,R,county,Total,0
State Representative,2,Total,R,county,Total,2154
State Representative,3,Write-In,D,county,Cherokee,5
State Representative,3,Under Votes,D,county,Cherokee,32
State Representative,3,Over Votes,D,county,Cherokee,0
State Representative,3,Total,D,county,Cherokee,37
State Representative,3,Write-In,D,county,O'Brien,2
State Representative,3,Under Votes,D,county,O'Brien,166
State Representative,3,Over Votes,D,county,O'Brien,0
State Representative,3,Total,D,county,O'Brien,168
State Representative,3,Write-In,D,county,Plymouth,0
State Representative,3,Under Votes,D,county,Plymouth,4
State Representative,3,Over Votes,D,county,Plymouth,0
State Representative,3,Total,D,county,Plymouth,4
State Representative,3,Write-In,D,county,Sioux,1
State Representative,3,Under Votes,D,county,Sioux,7
State Representative,3,Over Votes,D,county,Sioux,0
State Representative,3,Total,D,county,Sioux,8
State Representative,3,Write-In,D,county,Total,8
State Representative,3,Under Votes,D,county,Total,209
State Representative,3,Over Votes,D,county,Total,0
State Representative,3,Total,D,county,Total,217
State Representative,3,Dan Huseman,R,county,Cherokee,420
State Representative,3,Write-In,R,county,Cherokee,2
State Representative,3,Under Votes,R,county,Cherokee,8
State Representative,3,Over Votes,R,county,Cherokee,0
State Representative,3,Total,R,county,Cherokee,430
State Representative,3,Dan Huseman,R,county,O'Brien,1500
State Representative,3,Write-In,R,county,O'Brien,3
State Representative,3,Under Votes,R,county,O'Brien,376
State Representative,3,Over Votes,R,county,O'Brien,0
State Representative,3,Total,R,county,O'Brien,1879
State Representative,3,Dan Huseman,R,county,Plymouth,55
State Representative,3,Write-In,R,county,Plymouth,0
State Representative,3,Under Votes,R,county,Plymouth,15
State Representative,3,Over Votes,R,county,Plymouth,0
State Representative,3,Total,R,county,Plymouth,70
State Representative,3,Dan Huseman,R,county,Sioux,81
State Representative,3,Write-In,R,county,Sioux,0
State Representative,3,Under Votes,R,county,Sioux,5
State Representative,3,Over Votes,R,county,Sioux,0
State Representative,3,Total,R,county,Sioux,86
State Representative,3,Dan Huseman,R,county,Total,2056
State Representative,3,Write-In,R,county,Total,5
State Representative,3,Under Votes,R,county,Total,404
State Representative,3,Over Votes,R,county,Total,0
State Representative,3,Total,R,county,Total,2465
State Representative,4,Write-In,D,county,Sioux,2
State Representative,4,Under Votes,D,county,Sioux,53
State Representative,4,Over Votes,D,county,Sioux,0
State Representative,4,Total,D,county,Sioux,55
State Representative,4,Write-In,D,county,Total,2
State Representative,4,Under Votes,D,county,Total,53
State Representative,4,Over Votes,D,county,Total,0
State Representative,4,Total,D,county,Total,55
State Representative,4,Dwayne Alons,R,county,Sioux,723
State Representative,4,Write-In,R,county,Sioux,2
State Representative,4,Under Votes,R,county,Sioux,35
State Representative,4,Over Votes,R,county,Sioux,0
State Representative,4,Total,R,county,Sioux,760
State Representative,4,Dwayne Alons,R,county,Total,723
State Representative,4,Write-In,R,county,Total,2
State Representative,4,Under Votes,R,county,Total,35
State Representative,4,Over Votes,R,county,Total,0
State Representative,4,Total,R,county,Total,760
State Representative,5,Write-In,D,county,Plymouth,4
State Representative,5,Under Votes,D,county,Plymouth,78
State Representative,5,Over Votes,D,county,Plymouth,0
State Representative,5,Total,D,county,Plymouth,82
State Representative,5,Write-In,D,county,Woodbury,2
State Representative,5,Under Votes,D,county,Woodbury,121
State Representative,5,Over Votes,D,county,Woodbury,0
State Representative,5,Total,D,county,Woodbury,123
State Representative,5,Write-In,D,county,Total,6
State Representative,5,Under Votes,D,county,Total,199
State Representative,5,Over Votes,D,county,Total,0
State Representative,5,Total,D,county,Total,205
State Representative,5,Chuck Soderberg,R,county,Plymouth,1870
State Representative,5,Write-In,R,county,Plymouth,4
State Representative,5,Under Votes,R,county,Plymouth,240
State Representative,5,Over Votes,R,county,Plymouth,0
State Representative,5,Total,R,county,Plymouth,2114
State Representative,5,Chuck Soderberg,R,county,Woodbury,358
State Representative,5,Write-In,R,county,Woodbury,0
State Representative,5,Under Votes,R,county,Woodbury,100
State Representative,5,Over Votes,R,county,Woodbury,0
State Representative,5,Total,R,county,Woodbury,458
State Representative,5,Chuck Soderberg,R,county,Total,2228
State Representative,5,Write-In,R,county,Total,4
State Representative,5,Under Votes,R,county,Total,340
State Representative,5,Over Votes,R,county,Total,0
State Representative,5,Total,R,county,Total,2572
State Representative,6,Write-In,D,county,Woodbury,24
State Representative,6,Under Votes,D,county,Woodbury,499
State Representative,6,Over Votes,D,county,Woodbury,0
State Representative,6,Total,D,county,Woodbury,523
State Representative,6,Write-In,D,county,Total,24
State Representative,6,Under Votes,D,county,Total,499
State Representative,6,Over Votes,D,county,Total,0
State Representative,6,Total,D,county,Total,523
State Representative,6,Ron Jorgensen,R,county,Woodbury,1288
State Representative,6,Matthew A Ung,R,county,Woodbury,1017
State Representative,6,Write-In,R,county,Woodbury,1
State Representative,6,Under Votes,R,county,Woodbury,68
State Representative,6,Over Votes,R,county,Woodbury,0
State Representative,6,Total,R,county,Woodbury,2374
State Representative,6,Ron Jorgensen,R,county,Total,1288
State Representative,6,Matthew A Ung,R,county,Total,1017
State Representative,6,Write-In,R,county,Total,1
State Representative,6,Under Votes,R,county,Total,68
State Representative,6,Over Votes,R,county,Total,0
State Representative,6,Total,R,county,Total,2374
State Representative,7,John Wittneben,D,county,Emmet,142
State Representative,7,Write-In,D,county,Emmet,1
State Representative,7,Under Votes,D,county,Emmet,15
State Representative,7,Over Votes,D,county,Emmet,0
State Representative,7,Total,D,county,Emmet,158
State Representative,7,John Wittneben,D,county,Kossuth,125
State Representative,7,Write-In,D,county,Kossuth,1
State Representative,7,Under Votes,D,county,Kossuth,23
State Representative,7,Over Votes,D,county,Kossuth,0
State Representative,7,Total,D,county,Kossuth,149
State Representative,7,John Wittneben,D,county,Winnebago,117
State Representative,7,Write-In,D,county,Winnebago,6
State Representative,7,Under Votes,D,county,Winnebago,18
State Representative,7,Over Votes,D,county,Winnebago,0
State Representative,7,Total,D,county,Winnebago,141
State Representative,7,John Wittneben,D,county,Total,384
State Representative,7,Write-In,D,county,Total,8
State Representative,7,Under Votes,D,county,Total,56
State Representative,7,Over Votes,D,county,Total,0
State Representative,7,Total,D,county,Total,448
State Representative,7,Mark Frakes,R,county,Emmet,89
State Representative,7,Tedd Gassman,R,county,Emmet,218
State Representative,7,Write-In,R,county,Emmet,0
State Representative,7,Under Votes,R,county,Emmet,28
State Representative,7,Over Votes,R,county,Emmet,1
State Representative,7,Total,R,county,Emmet,336
State Representative,7,Mark Frakes,R,county,Kossuth,180
State Representative,7,Tedd Gassman,R,county,Kossuth,354
State Representative,7,Write-In,R,county,Kossuth,0
State Representative,7,Under Votes,R,county,Kossuth,67
State Representative,7,Over Votes,R,county,Kossuth,0
State Representative,7,Total,R,county,Kossuth,601
State Representative,7,Mark Frakes,R,county,Winnebago,749
State Representative,7,Tedd Gassman,R,county,Winnebago,730
State Representative,7,Write-In,R,county,Winnebago,2
State Representative,7,Under Votes,R,county,Winnebago,61
State Representative,7,Over Votes,R,county,Winnebago,0
State Representative,7,Total,R,county,Winnebago,1542
State Representative,7,Mark Frakes,R,county,Total,1018
State Representative,7,Tedd Gassman,R,county,Total,1302
State Representative,7,Write-In,R,county,Total,2
State Representative,7,Under Votes,R,county,Total,156
State Representative,7,Over Votes,R,county,Total,1
State Representative,7,Total,R,county,Total,2479
State Representative,8,Write-In,D,county,Hancock,9
State Representative,8,Under Votes,D,county,Hancock,95
State Representative,8,Over Votes,D,county,Hancock,0
State Representative,8,Total,D,county,Hancock,104
State Representative,8,Write-In,D,county,Kossuth,10
State Representative,8,Under Votes,D,county,Kossuth,121
State Representative,8,Over Votes,D,county,Kossuth,0
State Representative,8,Total,D,county,Kossuth,131
State Representative,8,Write-In,D,county,Wright,4
State Representative,8,Under Votes,D,county,Wright,0
State Representative,8,Over Votes,D,county,Wright,0
State Representative,8,Total,D,county,Wright,4
State Representative,8,Write-In,D,county,Total,23
State Representative,8,Under Votes,D,county,Total,216
State Representative,8,Over Votes,D,county,Total,0
State Representative,8,Total,D,county,Total,239
State Representative,8,Bob Dishman,R,county,Hancock,317
State Representative,8,Henry V. Rayhons,R,county,Hancock,675
State Representative,8,Write-In,R,county,Hancock,0
State Representative,8,Under Votes,R,county,Hancock,14
State Representative,8,Over Votes,R,county,Hancock,0
State Representative,8,Total,R,county,Hancock,1006
State Representative,8,Bob Dishman,R,county,Kossuth,175
State Representative,8,Henry V. Rayhons,R,county,Kossuth,241
State Representative,8,Write-In,R,county,Kossuth,2
State Representative,8,Under Votes,R,county,Kossuth,98
State Representative,8,Over Votes,R,county,Kossuth,0
State Representative,8,Total,R,county,Kossuth,516
State Representative,8,Bob Dishman,R,county,Wright,529
State Representative,8,Henry V. Rayhons,R,county,Wright,512
State Representative,8,Write-In,R,county,Wright,1
State Representative,8,Under Votes,R,county,Wright,0
State Representative,8,Over Votes,R,county,Wright,0
State Representative,8,Total,R,county,Wright,1042
State Representative,8,Bob Dishman,R,county,Total,1021
State Representative,8,Henry V. Rayhons,R,county,Total,1428
State Representative,8,Write-In,R,county,Total,3
State Representative,8,Under Votes,R,county,Total,112
State Representative,8,Over Votes,R,county,Total,0
State Representative,8,Total,R,county,Total,2564
State Representative,9,Helen Miller,D,county,Webster,458
State Representative,9,Write-In,D,county,Webster,2
State Representative,9,Under Votes,D,county,Webster,48
State Representative,9,Over Votes,D,county,Webster,0
State Representative,9,Total,D,county,Webster,508
State Representative,9,Helen Miller,D,county,Total,458
State Representative,9,Write-In,D,county,Total,2
State Representative,9,Under Votes,D,county,Total,48
State Representative,9,Over Votes,D,county,Total,0
State Representative,9,Total,D,county,Total,508
State Representative,9,Matt Alcazar,R,county,Webster,536
State Representative,9,Write-In,R,county,Webster,8
State Representative,9,Under Votes,R,county,Webster,79
State Representative,9,Over Votes,R,county,Webster,0
State Representative,9,Total,R,county,Webster,623
State Representative,9,Matt Alcazar,R,county,Total,536
State Representative,9,Write-In,R,county,Total,8
State Representative,9,Under Votes,R,county,Total,79
State Representative,9,Over Votes,R,county,Total,0
State Representative,9,Total,R,county,Total,623
State Representative,10,Write-In,D,county,Calhoun,13
State Representative,10,Under Votes,D,county,Calhoun,102
State Representative,10,Over Votes,D,county,Calhoun,0
State Representative,10,Total,D,county,Calhoun,115
State Representative,10,Write-In,D,county,Humboldt,5
State Representative,10,Under Votes,D,county,Humboldt,72
State Representative,10,Over Votes,D,county,Humboldt,0
State Representative,10,Total,D,county,Humboldt,77
State Representative,10,Write-In,D,county,Pocahontas,7
State Representative,10,Under Votes,D,county,Pocahontas,8
State Representative,10,Over Votes,D,county,Pocahontas,0
State Representative,10,Total,D,county,Pocahontas,15
State Representative,10,Write-In,D,county,Webster,1
State Representative,10,Under Votes,D,county,Webster,48
State Representative,10,Over Votes,D,county,Webster,0
State Representative,10,Total,D,county,Webster,49
State Representative,10,Write-In,D,county,Total,26
State Representative,10,Under Votes,D,county,Total,230
State Representative,10,Over Votes,D,county,Total,0
State Representative,10,Total,D,county,Total,256
State Representative,10,Maison Bleam,R,county,Calhoun,452
State Representative,10,Tom W. Shaw,R,county,Calhoun,288
State Representative,10,Write-In,R,county,Calhoun,1
State Representative,10,Under Votes,R,county,Calhoun,9
State Representative,10,Over Votes,R,county,Calhoun,2
State Representative,10,Total,R,county,Calhoun,752
State Representative,10,Maison Bleam,R,county,Humboldt,134
State Representative,10,Tom W. Shaw,R,county,Humboldt,566
State Representative,10,Write-In,R,county,Humboldt,0
State Representative,10,Under Votes,R,county,Humboldt,2
State Representative,10,Over Votes,R,county,Humboldt,0
State Representative,10,Total,R,county,Humboldt,702
State Representative,10,Maison Bleam,R,county,Pocahontas,70
State Representative,10,Tom W. Shaw,R,county,Pocahontas,484
State Representative,10,Write-In,R,county,Pocahontas,0
State Representative,10,Under Votes,R,county,Pocahontas,0
State Representative,10,Over Votes,R,county,Pocahontas,0
State Representative,10,Total,R,county,Pocahontas,554
State Representative,10,Maison Bleam,R,county,Webster,135
State Representative,10,Tom W. Shaw,R,county,Webster,130
State Representative,10,Write-In,R,county,Webster,0
State Representative,10,Under Votes,R,county,Webster,12
State Representative,10,Over Votes,R,county,Webster,0
State Representative,10,Total,R,county,Webster,277
State Representative,10,Maison Bleam,R,county,Total,791
State Representative,10,Tom W. Shaw,R,county,Total,1468
State Representative,10,Write-In,R,county,Total,1
State Representative,10,Under Votes,R,county,Total,23
State Representative,10,Over Votes,R,county,Total,2
State Representative,10,Total,R,county,Total,2285
State Representative,11,Write-In,D,county,Buena Vista,4
State Representative,11,Under Votes,D,county,Buena Vista,69
State Representative,11,Over Votes,D,county,Buena Vista,0
State Representative,11,Total,D,county,Buena Vista,73
State Representative,11,Write-In,D,county,Sac,6
State Representative,11,Under Votes,D,county,Sac,87
State Representative,11,Over Votes,D,county,Sac,0
State Representative,11,Total,D,county,Sac,93
State Representative,11,Write-In,D,county,Total,10
State Representative,11,Under Votes,D,county,Total,156
State Representative,11,Over Votes,D,county,Total,0
State Representative,11,Total,D,county,Total,166
State Representative,11,Gary Worthan,R,county,Buena Vista,390
State Representative,11,Write-In,R,county,Buena Vista,0
State Representative,11,Under Votes,R,county,Buena Vista,33
State Representative,11,Over Votes,R,county,Buena Vista,0
State Representative,11,Total,R,county,Buena Vista,423
State Representative,11,Gary Worthan,R,county,Sac,509
State Representative,11,Write-In,R,county,Sac,1
State Representative,11,Under Votes,R,county,Sac,113
State Representative,11,Over Votes,R,county,Sac,0
State Representative,11,Total,R,county,Sac,623
State Representative,11,Gary Worthan,R,county,Total,899
State Representative,11,Write-In,R,county,Total,1
State Representative,11,Under Votes,R,county,Total,146
State Representative,11,Over Votes,R,county,Total,0
State Representative,11,Total,R,county,Total,1046
State Representative,12,Dan Muhlbauer,D,county,Audubon,235
State Representative,12,Write-In,D,county,Audubon,1
State Representative,12,Under Votes,D,county,Audubon,80
State Representative,12,Over Votes,D,county,Audubon,0
State Representative,12,Total,D,county,Audubon,316
State Representative,12,Dan Muhlbauer,D,county,Carroll,216
State Representative,12,Write-In,D,county,Carroll,1
State Representative,12,Under Votes,D,county,Carroll,27
State Representative,12,Over Votes,D,county,Carroll,0
State Representative,12,Total,D,county,Carroll,244
State Representative,12,Dan Muhlbauer,D,county,Crawford,63
State Representative,12,Write-In,D,county,Crawford,2
State Representative,12,Under Votes,D,county,Crawford,6
State Representative,12,Over Votes,D,county,Crawford,0
State Representative,12,Total,D,county,Crawford,71
State Representative,12,Dan Muhlbauer,D,county,Total,514
State Representative,12,Write-In,D,county,Total,4
State Representative,12,Under Votes,D,county,Total,113
State Representative,12,Over Votes,D,county,Total,0
State Representative,12,Total,D,county,Total,631
State Representative,12,Barney Bornhoft,R,county,Audubon,496
State Representative,12,Write-In,R,county,Audubon,3
State Representative,12,Under Votes,R,county,Audubon,300
State Representative,12,Over Votes,R,county,Audubon,0
State Representative,12,Total,R,county,Audubon,799
State Representative,12,Barney Bornhoft,R,county,Carroll,602
State Representative,12,Write-In,R,county,Carroll,11
State Representative,12,Under Votes,R,county,Carroll,383
State Representative,12,Over Votes,R,county,Carroll,0
State Representative,12,Total,R,county,Carroll,996
State Representative,12,Barney Bornhoft,R,county,Crawford,157
State Representative,12,Write-In,R,county,Crawford,3
State Representative,12,Under Votes,R,county,Crawford,94
State Representative,12,Over Votes,R,county,Crawford,0
State Representative,12,Total,R,county,Crawford,254
State Representative,12,Barney Bornhoft,R,county,Total,1255
State Representative,12,Write-In,R,county,Total,17
State Representative,12,Under Votes,R,county,Total,777
State Representative,12,Over Votes,R,county,Total,0
State Representative,12,Total,R,county,Total,2049
State Representative,13,Chris Hall,D,county,Woodbury,444
State Representative,13,Write-In,D,county,Woodbury,1
State Representative,13,Under Votes,D,county,Woodbury,23
State Representative,13,Over Votes,D,county,Woodbury,0
State Representative,13,Total,D,county,Woodbury,468
State Representative,13,Chris Hall,D,county,Total,444
State Representative,13,Write-In,D,county,Total,1
State Representative,13,Under Votes,D,county,Total,23
State Representative,13,Over Votes,D,county,Total,0
State Representative,13,Total,D,county,Total,468
State Representative,13,Jeremy Taylor,R,county,Woodbury,1114
State Representative,13,Write-In,R,county,Woodbury,12
State Representative,13,Under Votes,R,county,Woodbury,179
State Representative,13,Over Votes,R,county,Woodbury,0
State Representative,13,Total,R,county,Woodbury,1305
State Representative,13,Jeremy Taylor,R,county,Total,1114
State Representative,13,Write-In,R,county,Total,12
State Representative,13,Under Votes,R,county,Total,179
State Representative,13,Over Votes,R,county,Total,0
State Representative,13,Total,R,county,Total,1305
State Representative,14,David Dawson,D,county,Woodbury,393
State Representative,14,Write-In,D,county,Woodbury,1
State Representative,14,Under Votes,D,county,Woodbury,45
State Representative,14,Over Votes,D,county,Woodbury,0
State Representative,14,Total,D,county,Woodbury,439
State Representative,14,David Dawson,D,county,Total,393
State Representative,14,Write-In,D,county,Total,1
State Representative,14,Under Votes,D,county,Total,45
State Representative,14,Over Votes,D,county,Total,0
State Representative,14,Total,D,county,Total,439
State Representative,14,Greg Grupp,R,county,Woodbury,835
State Representative,14,Write-In,R,county,Woodbury,4
State Representative,14,Under Votes,R,county,Woodbury,175
State Representative,14,Over Votes,R,county,Woodbury,1
State Representative,14,Total,R,county,Woodbury,1015
State Representative,14,Greg Grupp,R,county,Total,835
State Representative,14,Write-In,R,county,Total,4
State Representative,14,Under Votes,R,county,Total,175
State Representative,14,Over Votes,R,county,Total,1
State Representative,14,Total,R,county,Total,1015
State Representative,15,George Warren Yaple,D,county,Pottawattamie,217
State Representative,15,Write-In,D,county,Pottawattamie,7
State Representative,15,Under Votes,D,county,Pottawattamie,61
State Representative,15,Over Votes,D,county,Pottawattamie,0
State Representative,15,Total,D,county,Pottawattamie,285
State Representative,15,George Warren Yaple,D,county,Total,217
State Representative,15,Write-In,D,county,Total,7
State Representative,15,Under Votes,D,county,Total,61
State Representative,15,Over Votes,D,county,Total,0
State Representative,15,Total,D,county,Total,285
State Representative,15,Mark A. Brandenburg,R,county,Pottawattamie,801
State Representative,15,Write-In,R,county,Pottawattamie,4
State Representative,15,Under Votes,R,county,Pottawattamie,152
State Representative,15,Over Votes,R,county,Pottawattamie,0
State Representative,15,Total,R,county,Pottawattamie,957
State Representative,15,Mark A. Brandenburg,R,county,Total,801
State Representative,15,Write-In,R,county,Total,4
State Representative,15,Under Votes,R,county,Total,152
State Representative,15,Over Votes,R,county,Total,0
State Representative,15,Total,R,county,Total,957
State Representative,16,Heidi Guggisberg-Coners,D,county,Pottawattamie,168
State Representative,16,Ronald P. Pierce,D,county,Pottawattamie,159
State Representative,16,Write-In,D,county,Pottawattamie,1
State Representative,16,Under Votes,D,county,Pottawattamie,69
State Representative,16,Over Votes,D,county,Pottawattamie,1
State Representative,16,Total,D,county,Pottawattamie,398
State Representative,16,Heidi Guggisberg-Coners,D,county,Total,168
State Representative,16,Ronald P. Pierce,D,county,Total,159
State Representative,16,Write-In,D,county,Total,1
State Representative,16,Under Votes,D,county,Total,69
State Representative,16,Over Votes,D,county,Total,1
State Representative,16,Total,D,county,Total,398
State Representative,16,Mary Ann Hanusa,R,county,Pottawattamie,1317
State Representative,16,Write-In,R,county,Pottawattamie,15
State Representative,16,Under Votes,R,county,Pottawattamie,218
State Representative,16,Over Votes,R,county,Pottawattamie,0
State Representative,16,Total,R,county,Pottawattamie,1550
State Representative,16,Mary Ann Hanusa,R,county,Total,1317
State Representative,16,Write-In,R,county,Total,15
State Representative,16,Under Votes,R,county,Total,218
State Representative,16,Over Votes,R,county,Total,0
State Representative,16,Total,R,county,Total,1550
State Representative,17,Write-In,D,county,Harrison,7
State Representative,17,Under Votes,D,county,Harrison,107
State Representative,17,Over Votes,D,county,Harrison,0
State Representative,17,Total,D,county,Harrison,114
State Representative,17,Write-In,D,county,Ida,4
State Representative,17,Under Votes,D,county,Ida,84
State Representative,17,Over Votes,D,county,Ida,0
State Representative,17,Total,D,county,Ida,88
State Representative,17,Write-In,D,county,Monona,7
State Representative,17,Under Votes,D,county,Monona,212
State Representative,17,Over Votes,D,county,Monona,0
State Representative,17,Total,D,county,Monona,219
State Representative,17,Write-In,D,county,Woodbury,5
State Representative,17,Under Votes,D,county,Woodbury,90
State Representative,17,Over Votes,D,county,Woodbury,0
State Representative,17,Total,D,county,Woodbury,95
State Representative,17,Write-In,D,county,Total,23
State Representative,17,Under Votes,D,county,Total,493
State Representative,17,Over Votes,D,county,Total,0
State Representative,17,Total,D,county,Total,516
State Representative,17,Matt W. Windschitl,R,county,Harrison,232
State Representative,17,Write-In,R,county,Harrison,1
State Representative,17,Under Votes,R,county,Harrison,17
State Representative,17,Over Votes,R,county,Harrison,0
State Representative,17,Total,R,county,Harrison,250
State Representative,17,Matt W. Windschitl,R,county,Ida,183
State Representative,17,Write-In,R,county,Ida,1
State Representative,17,Under Votes,R,county,Ida,49
State Representative,17,Over Votes,R,county,Ida,0
State Representative,17,Total,R,county,Ida,233
State Representative,17,Matt W. Windschitl,R,county,Monona,262
State Representative,17,Write-In,R,county,Monona,0
State Representative,17,Under Votes,R,county,Monona,7
State Representative,17,Over Votes,R,county,Monona,0
State Representative,17,Total,R,county,Monona,269
State Representative,17,Matt W. Windschitl,R,county,Woodbury,268
State Representative,17,Write-In,R,county,Woodbury,0
State Representative,17,Under Votes,R,county,Woodbury,95
State Representative,17,Over Votes,R,county,Woodbury,0
State Representative,17,Total,R,county,Woodbury,363
State Representative,17,Matt W. Windschitl,R,county,Total,945
State Representative,17,Write-In,R,county,Total,2
State Representative,17,Under Votes,R,county,Total,168
State Representative,17,Over Votes,R,county,Total,0
State Representative,17,Total,R,county,Total,1115
State Representative,18,Kasey Friedrichsen,D,county,Crawford,454
State Representative,18,Bernard Murphy,D,county,Crawford,47
State Representative,18,Write-In,D,county,Crawford,2
State Representative,18,Under Votes,D,county,Crawford,18
State Representative,18,Over Votes,D,county,Crawford,0
State Representative,18,Total,D,county,Crawford,521
State Representative,18,Kasey Friedrichsen,D,county,Harrison,96
State Representative,18,Bernard Murphy,D,county,Harrison,89
State Representative,18,Write-In,D,county,Harrison,0
State Representative,18,Under Votes,D,county,Harrison,0
State Representative,18,Over Votes,D,county,Harrison,0
State Representative,18,Total,D,county,Harrison,185
State Representative,18,Kasey Friedrichsen,D,county,Shelby,356
State Representative,18,Bernard Murphy,D,county,Shelby,93
State Representative,18,Write-In,D,county,Shelby,0
State Representative,18,Under Votes,D,county,Shelby,80
State Representative,18,Over Votes,D,county,Shelby,0
State Representative,18,Total,D,county,Shelby,529
State Representative,18,Kasey Friedrichsen,D,county,Total,906
State Representative,18,Bernard Murphy,D,county,Total,229
State Representative,18,Write-In,D,county,Total,2
State Representative,18,Under Votes,D,county,Total,98
State Representative,18,Over Votes,D,county,Total,0
State Representative,18,Total,D,county,Total,1235
State Representative,18,Jason Schultz,R,county,Crawford,628
State Representative,18,Write-In,R,county,Crawford,1
State Representative,18,Under Votes,R,county,Crawford,96
State Representative,18,Over Votes,R,county,Crawford,0
State Representative,18,Total,R,county,Crawford,725
State Representative,18,Jason Schultz,R,county,Harrison,109
State Representative,18,Write-In,R,county,Harrison,1
State Representative,18,Under Votes,R,county,Harrison,10
State Representative,18,Over Votes,R,county,Harrison,0
State Representative,18,Total,R,county,Harrison,120
State Representative,18,Jason Schultz,R,county,Shelby,1219
State Representative,18,Write-In,R,county,Shelby,10
State Representative,18,Under Votes,R,county,Shelby,606
State Representative,18,Over Votes,R,county,Shelby,0
State Representative,18,Total,R,county,Shelby,1835
State Representative,18,Jason Schultz,R,county,Total,1956
State Representative,18,Write-In,R,county,Total,12
State Representative,18,Under Votes,R,county,Total,712
State Representative,18,Over Votes,R,county,Total,0
State Representative,18,Total,R,county,Total,2680
State Representative,19,Kenneth P. Herring,D,county,Dallas,170
State Representative,19,Write-In,D,county,Dallas,4
State Representative,19,Under Votes,D,county,Dallas,23
State Representative,19,Over Votes,D,county,Dallas,0
State Representative,19,Total,D,county,Dallas,197
State Representative,19,Kenneth P. Herring,D,county,Polk,22
State Representative,19,Write-In,D,county,Polk,2
State Representative,19,Under Votes,D,county,Polk,3
State Representative,19,Over Votes,D,county,Polk,0
State Representative,19,Total,D,county,Polk,27
State Representative,19,Kenneth P. Herring,D,county,Total,192
State Representative,19,Write-In,D,county,Total,6
State Representative,19,Under Votes,D,county,Total,26
State Representative,19,Over Votes,D,county,Total,0
State Representative,19,Total,D,county,Total,224
State Representative,19,Ralph Watts,R,county,Dallas,1265
State Representative,19,Write-In,R,county,Dallas,17
State Representative,19,Under Votes,R,county,Dallas,248
State Representative,19,Over Votes,R,county,Dallas,0
State Representative,19,Total,R,county,Dallas,1530
State Representative,19,Ralph Watts,R,county,Polk,69
State Representative,19,Write-In,R,county,Polk,3
State Representative,19,Under Votes,R,county,Polk,26
State Representative,19,Over Votes,R,county,Polk,0
State Representative,19,Total,R,county,Polk,98
State Representative,19,Ralph Watts,R,county,Total,1334
State Representative,19,Write-In,R,county,Total,20
State Representative,19,Under Votes,R,county,Total,274
State Representative,19,Over Votes,R,county,Total,0
State Representative,19,Total,R,county,Total,1628
State Representative,20,Greg Nepstad,D,county,Adair,47
State Representative,20,Write-In,D,county,Adair,0
State Representative,20,Under Votes,D,county,Adair,14
State Representative,20,Over Votes,D,county,Adair,0
State Representative,20,Total,D,county,Adair,61
State Representative,20,Greg Nepstad,D,county,Cass,11
State Representative,20,Write-In,D,county,Cass,0
State Representative,20,Under Votes,D,county,Cass,5
State Representative,20,Over Votes,D,county,Cass,0
State Representative,20,Total,D,county,Cass,16
State Representative,20,Greg Nepstad,D,county,Dallas,75
State Representative,20,Write-In,D,county,Dallas,1
State Representative,20,Under Votes,D,county,Dallas,23
State Representative,20,Over Votes,D,county,Dallas,0
State Representative,20,Total,D,county,Dallas,99
State Representative,20,Greg Nepstad,D,county,Guthrie,204
State Representative,20,Write-In,D,county,Guthrie,2
State Representative,20,Under Votes,D,county,Guthrie,134
State Representative,20,Over Votes,D,county,Guthrie,0
State Representative,20,Total,D,county,Guthrie,340
